Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,PRICE_DATE,PRICE_TYPE,BASE_CURRENCY,PRICE_CURRENCY,FX_RATE
,,,,,,,,,2023-08-29 00:00:00.000,Fixing 16h,EUR,CHF,0.95465
,,,,,,,,,2023-08-28 00:00:00.000,Fixing 16h,EUR,CHF,0.956
,,,,,,,,,2023-08-25 00:00:00.000,Fixing 16h,EUR,CHF,0.9554
,,,,,,,,,2023-08-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9562
,,,,,,,,,2023-08-23 00:00:00.000,Fixing 16h,EUR,CHF,0.95375
,,,,,,,,,2023-08-22 00:00:00.000,Fixing 16h,EUR,CHF,0.95495
,,,,,,,,,2023-08-21 00:00:00.000,Fixing 16h,EUR,CHF,0.9588
,,,,,,,,,2023-08-18 00:00:00.000,Fixing 16h,EUR,CHF,0.9582
,,,,,,,,,2023-08-17 00:00:00.000,Fixing 16h,EUR,CHF,0.9565
,,,,,,,,,2023-08-16 00:00:00.000,Fixing 16h,EUR,CHF,0.95865
,,,,,,,,,2023-08-15 00:00:00.000,Fixing 16h,EUR,CHF,0.95825
,,,,,,,,,2023-08-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9589
,,,,,,,,,2023-08-11 00:00:00.000,Fixing 16h,EUR,CHF,0.96065
,,,,,,,,,2023-08-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9627
,,,,,,,,,2023-08-09 00:00:00.000,Fixing 16h,EUR,CHF,0.9629
,,,,,,,,,2023-08-08 00:00:00.000,Fixing 16h,EUR,CHF,0.95875
,,,,,,,,,2023-08-07 00:00:00.000,Fixing 16h,EUR,CHF,0.9622
,,,,,,,,,2023-08-04 00:00:00.000,Fixing 16h,EUR,CHF,0.96125
,,,,,,,,,2023-08-03 00:00:00.000,Fixing 16h,EUR,CHF,0.9573
,,,,,,,,,2023-08-02 00:00:00.000,Fixing 16h,EUR,CHF,0.9589
,,,,,,,,,2023-08-01 00:00:00.000,Fixing 16h,EUR,CHF,0.9608
,,,,,,,,,2023-07-31 00:00:00.000,Fixing 16h,EUR,CHF,0.95575
,,,,,,,,,2023-07-28 00:00:00.000,Fixing 16h,EUR,CHF,0.9575
,,,,,,,,,2023-07-27 00:00:00.000,Fixing 16h,EUR,CHF,0.9551
,,,,,,,,,2023-07-26 00:00:00.000,Fixing 16h,EUR,CHF,0.95495
,,,,,,,,,2023-07-25 00:00:00.000,Fixing 16h,EUR,CHF,0.9564
,,,,,,,,,2023-07-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9595
,,,,,,,,,2023-07-21 00:00:00.000,Fixing 16h,EUR,CHF,0.9624
,,,,,,,,,2023-07-20 00:00:00.000,Fixing 16h,EUR,CHF,0.9648
,,,,,,,,,2023-07-19 00:00:00.000,Fixing 16h,EUR,CHF,0.96195
,,,,,,,,,2023-07-18 00:00:00.000,Fixing 16h,EUR,CHF,0.9637
,,,,,,,,,2023-07-17 00:00:00.000,Fixing 16h,EUR,CHF,0.96645
,,,,,,,,,2023-07-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9669
,,,,,,,,,2023-07-13 00:00:00.000,Fixing 16h,EUR,CHF,0.9618
,,,,,,,,,2023-07-12 00:00:00.000,Fixing 16h,EUR,CHF,0.96455
,,,,,,,,,2023-07-11 00:00:00.000,Fixing 16h,EUR,CHF,0.9695
,,,,,,,,,2023-07-10 00:00:00.000,Fixing 16h,EUR,CHF,0.97515
,,,,,,,,,2023-07-07 00:00:00.000,Fixing 16h,EUR,CHF,0.9746
,,,,,,,,,2023-07-06 00:00:00.000,Fixing 16h,EUR,CHF,0.97455
,,,,,,,,,2023-07-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9762
,,,,,,,,,2023-07-04 00:00:00.000,Fixing 16h,EUR,CHF,0.97665
,,,,,,,,,2023-07-03 00:00:00.000,Fixing 16h,EUR,CHF,0.9775
,,,,,,,,,2023-06-30 00:00:00.000,Fixing 16h,EUR,CHF,0.97605
,,,,,,,,,2023-06-29 00:00:00.000,Fixing 16h,EUR,CHF,0.9768
,,,,,,,,,2023-06-28 00:00:00.000,Fixing 16h,EUR,CHF,0.9782
,,,,,,,,,2023-06-27 00:00:00.000,Fixing 16h,EUR,CHF,0.98105
,,,,,,,,,2023-06-26 00:00:00.000,Fixing 16h,EUR,CHF,0.9763
,,,,,,,,,2023-06-23 00:00:00.000,Fixing 16h,EUR,CHF,0.97745
,,,,,,,,,2023-06-22 00:00:00.000,Fixing 16h,EUR,CHF,0.983
,,,,,,,,,2023-06-21 00:00:00.000,Fixing 16h,EUR,CHF,0.9806
,,,,,,,,,2023-06-20 00:00:00.000,Fixing 16h,EUR,CHF,0.98005
,,,,,,,,,2023-06-19 00:00:00.000,Fixing 16h,EUR,CHF,0.97895
,,,,,,,,,2023-06-16 00:00:00.000,Fixing 16h,EUR,CHF,0.9767
,,,,,,,,,2023-06-15 00:00:00.000,Fixing 16h,EUR,CHF,0.9759
,,,,,,,,,2023-06-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9747
,,,,,,,,,2023-06-13 00:00:00.000,Fixing 16h,EUR,CHF,0.9781
,,,,,,,,,2023-06-12 00:00:00.000,Fixing 16h,EUR,CHF,0.9773
,,,,,,,,,2023-06-09 00:00:00.000,Fixing 16h,EUR,CHF,0.9704
,,,,,,,,,2023-06-08 00:00:00.000,Fixing 16h,EUR,CHF,0.9704
,,,,,,,,,2023-06-07 00:00:00.000,Fixing 16h,EUR,CHF,0.972
,,,,,,,,,2023-06-06 00:00:00.000,Fixing 16h,EUR,CHF,0.9714
,,,,,,,,,2023-06-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9708
,,,,,,,,,2023-06-02 00:00:00.000,Fixing 16h,EUR,CHF,0.9731
,,,,,,,,,2023-06-01 00:00:00.000,Fixing 16h,EUR,CHF,0.9753
,,,,,,,,,2023-05-31 00:00:00.000,Fixing 16h,EUR,CHF,0.97455
,,,,,,,,,2023-05-30 00:00:00.000,Fixing 16h,EUR,CHF,0.9697
,,,,,,,,,2023-05-29 00:00:00.000,Fixing 16h,EUR,CHF,0.96825
,,,,,,,,,2023-05-26 00:00:00.000,Fixing 16h,EUR,CHF,0.97115
,,,,,,,,,2023-05-25 00:00:00.000,Fixing 16h,EUR,CHF,0.971
,,,,,,,,,2023-05-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9736
,,,,,,,,,2023-05-23 00:00:00.000,Fixing 16h,EUR,CHF,0.9701
,,,,,,,,,2023-05-22 00:00:00.000,Fixing 16h,EUR,CHF,0.97085
,,,,,,,,,2023-05-19 00:00:00.000,Fixing 16h,EUR,CHF,0.97315
,,,,,,,,,2023-05-18 00:00:00.000,Fixing 16h,EUR,CHF,0.9753
,,,,,,,,,2023-05-17 00:00:00.000,Fixing 16h,EUR,CHF,0.9729
,,,,,,,,,2023-05-16 00:00:00.000,Fixing 16h,EUR,CHF,0.9738
,,,,,,,,,2023-05-15 00:00:00.000,Fixing 16h,EUR,CHF,0.9731
,,,,,,,,,2023-05-12 00:00:00.000,Fixing 16h,EUR,CHF,0.9743
,,,,,,,,,2023-05-11 00:00:00.000,Fixing 16h,EUR,CHF,0.97645
,,,,,,,,,2023-05-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9756
,,,,,,,,,2023-05-09 00:00:00.000,Fixing 16h,EUR,CHF,0.9765
,,,,,,,,,2023-05-08 00:00:00.000,Fixing 16h,EUR,CHF,0.98015
,,,,,,,,,2023-05-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9825
,,,,,,,,,2023-05-04 00:00:00.000,Fixing 16h,EUR,CHF,0.9756
,,,,,,,,,2023-05-03 00:00:00.000,Fixing 16h,EUR,CHF,0.98095
,,,,,,,,,2023-05-02 00:00:00.000,Fixing 16h,EUR,CHF,0.98205
,,,,,,,,,2023-05-01 00:00:00.000,Fixing 16h,EUR,CHF,0.9832
,,,,,,,,,2023-04-30 00:00:00.000,Fixing 16h,EUR,CHF,0.98265
,,,,,,,,,2023-04-28 00:00:00.000,Fixing 16h,EUR,CHF,0.98265
,,,,,,,,,2023-04-27 00:00:00.000,Fixing 16h,EUR,CHF,0.9875
,,,,,,,,,2023-04-26 00:00:00.000,Fixing 16h,EUR,CHF,0.9834
,,,,,,,,,2023-04-25 00:00:00.000,Fixing 16h,EUR,CHF,0.9795
,,,,,,,,,2023-04-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9802
,,,,,,,,,2023-04-21 00:00:00.000,Fixing 16h,EUR,CHF,0.9806
,,,,,,,,,2023-04-20 00:00:00.000,Fixing 16h,EUR,CHF,0.9812
,,,,,,,,,2023-04-19 00:00:00.000,Fixing 16h,EUR,CHF,0.9846
,,,,,,,,,2023-04-18 00:00:00.000,Fixing 16h,EUR,CHF,0.9842
,,,,,,,,,2023-04-17 00:00:00.000,Fixing 16h,EUR,CHF,0.98085
,,,,,,,,,2023-04-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9839
,,,,,,,,,2023-04-13 00:00:00.000,Fixing 16h,EUR,CHF,0.9818
,,,,,,,,,2023-04-12 00:00:00.000,Fixing 16h,EUR,CHF,0.98505
,,,,,,,,,2023-04-11 00:00:00.000,Fixing 16h,EUR,CHF,0.9863
,,,,,,,,,2023-04-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9876
,,,,,,,,,2023-04-07 00:00:00.000,Fixing 16h,EUR,CHF,0.98775749
,,,,,,,,,2023-04-06 00:00:00.000,Fixing 16h,EUR,CHF,0.9878
,,,,,,,,,2023-04-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9872
,,,,,,,,,2023-04-04 00:00:00.000,Fixing 16h,EUR,CHF,0.9953
,,,,,,,,,2023-04-03 00:00:00.000,Fixing 16h,EUR,CHF,0.9938
,,,,,,,,,2023-03-31 00:00:00.000,Fixing 16h,EUR,CHF,0.9925
,,,,,,,,,2023-03-30 00:00:00.000,Fixing 16h,EUR,CHF,0.99655
,,,,,,,,,2023-03-29 00:00:00.000,Fixing 16h,EUR,CHF,0.9959
,,,,,,,,,2023-03-28 00:00:00.000,Fixing 16h,EUR,CHF,0.9977
,,,,,,,,,2023-03-27 00:00:00.000,Fixing 16h,EUR,CHF,0.9882
,,,,,,,,,2023-03-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9879
,,,,,,,,,2023-03-23 00:00:00.000,Fixing 16h,EUR,CHF,0.996
,,,,,,,,,2023-03-22 00:00:00.000,Fixing 16h,EUR,CHF,0.9968
,,,,,,,,,2023-03-21 00:00:00.000,Fixing 16h,EUR,CHF,0.99485
,,,,,,,,,2023-03-20 00:00:00.000,Fixing 16h,EUR,CHF,0.99375
,,,,,,,,,2023-03-17 00:00:00.000,Fixing 16h,EUR,CHF,0.9887
,,,,,,,,,2023-03-16 00:00:00.000,Fixing 16h,EUR,CHF,0.98745
,,,,,,,,,2023-03-15 00:00:00.000,Fixing 16h,EUR,CHF,0.97375
,,,,,,,,,2023-03-14 00:00:00.000,Fixing 16h,EUR,CHF,0.97955
,,,,,,,,,2023-03-13 00:00:00.000,Fixing 16h,EUR,CHF,0.97885
,,,,,,,,,2023-03-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9826
,,,,,,,,,2023-03-09 00:00:00.000,Fixing 16h,EUR,CHF,0.99015
,,,,,,,,,2023-03-08 00:00:00.000,Fixing 16h,EUR,CHF,0.9923
,,,,,,,,,2023-03-07 00:00:00.000,Fixing 16h,EUR,CHF,0.9955
,,,,,,,,,2023-03-06 00:00:00.000,Fixing 16h,EUR,CHF,0.9955
,,,,,,,,,2023-03-03 00:00:00.000,Fixing 16h,EUR,CHF,0.99565
,,,,,,,,,2023-03-02 00:00:00.000,Fixing 16h,EUR,CHF,0.9988
,,,,,,,,,2023-03-01 00:00:00.000,Fixing 16h,EUR,CHF,1.00245
,,,,,,,,,2023-02-28 00:00:00.000,Fixing 16h,EUR,CHF,0.99395
,,,,,,,,,2023-02-27 00:00:00.000,Fixing 16h,EUR,CHF,0.9935
,,,,,,,,,2023-02-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9907
,,,,,,,,,2023-02-23 00:00:00.000,Fixing 16h,EUR,CHF,0.98915
,,,,,,,,,2023-02-22 00:00:00.000,Fixing 16h,EUR,CHF,0.98825
,,,,,,,,,2023-02-21 00:00:00.000,Fixing 16h,EUR,CHF,0.98905
,,,,,,,,,2023-02-20 00:00:00.000,Fixing 16h,EUR,CHF,0.9867
,,,,,,,,,2023-02-17 00:00:00.000,Fixing 16h,EUR,CHF,0.98925
,,,,,,,,,2023-02-16 00:00:00.000,Fixing 16h,EUR,CHF,0.9883
,,,,,,,,,2023-02-15 00:00:00.000,Fixing 16h,EUR,CHF,0.98815
,,,,,,,,,2023-02-14 00:00:00.000,Fixing 16h,EUR,CHF,0.98845
,,,,,,,,,2023-02-13 00:00:00.000,Fixing 16h,EUR,CHF,0.9875
,,,,,,,,,2023-02-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9866
,,,,,,,,,2023-02-09 00:00:00.000,Fixing 16h,EUR,CHF,0.98915
,,,,,,,,,2023-02-08 00:00:00.000,Fixing 16h,EUR,CHF,0.98775
,,,,,,,,,2023-02-07 00:00:00.000,Fixing 16h,EUR,CHF,0.9874
,,,,,,,,,2023-02-06 00:00:00.000,Fixing 16h,EUR,CHF,0.996
,,,,,,,,,2023-02-03 00:00:00.000,Fixing 16h,EUR,CHF,1.0018
,,,,,,,,,2023-02-02 00:00:00.000,Fixing 16h,EUR,CHF,0.99525
,,,,,,,,,2023-02-01 00:00:00.000,Fixing 16h,EUR,CHF,0.9985
,,,,,,,,,2023-01-31 00:00:00.000,Fixing 16h,EUR,CHF,0.9978
,,,,,,,,,2023-01-30 00:00:00.000,Fixing 16h,EUR,CHF,1.00335
,,,,,,,,,2023-01-27 00:00:00.000,Fixing 16h,EUR,CHF,1.0006
,,,,,,,,,2023-01-26 00:00:00.000,Fixing 16h,EUR,CHF,1.00065
,,,,,,,,,2023-01-25 00:00:00.000,Fixing 16h,EUR,CHF,1.0033
,,,,,,,,,2023-01-24 00:00:00.000,Fixing 16h,EUR,CHF,1.004
,,,,,,,,,2023-01-23 00:00:00.000,Fixing 16h,EUR,CHF,1.00255
,,,,,,,,,2023-01-20 00:00:00.000,Fixing 16h,EUR,CHF,0.99735
,,,,,,,,,2023-01-19 00:00:00.000,Fixing 16h,EUR,CHF,0.9893
,,,,,,,,,2023-01-18 00:00:00.000,Fixing 16h,EUR,CHF,0.989
,,,,,,,,,2023-01-17 00:00:00.000,Fixing 16h,EUR,CHF,0.9943
,,,,,,,,,2023-01-16 00:00:00.000,Fixing 16h,EUR,CHF,1.0026
,,,,,,,,,2023-01-13 00:00:00.000,Fixing 16h,EUR,CHF,1.0031
,,,,,,,,,2023-01-12 00:00:00.000,Fixing 16h,EUR,CHF,1.0038
,,,,,,,,,2023-01-11 00:00:00.000,Fixing 16h,EUR,CHF,1.0011
,,,,,,,,,2023-01-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9902
,,,,,,,,,2023-01-09 00:00:00.000,Fixing 16h,EUR,CHF,0.9866
,,,,,,,,,2023-01-06 00:00:00.000,Fixing 16h,EUR,CHF,0.9872
,,,,,,,,,2023-01-05 00:00:00.000,Fixing 16h,EUR,CHF,0.98635
,,,,,,,,,2023-01-04 00:00:00.000,Fixing 16h,EUR,CHF,0.9855
,,,,,,,,,2023-01-03 00:00:00.000,Fixing 16h,EUR,CHF,0.9904
,,,,,,,,,2023-01-02 00:00:00.000,Fixing 16h,EUR,CHF,0.9874197
,,,,,,,,,2022-12-31 00:00:00.000,Fixing 16h,EUR,CHF,0.98745
,,,,,,,,,2022-12-30 00:00:00.000,Fixing 16h,EUR,CHF,0.98745
,,,,,,,,,2022-12-29 00:00:00.000,Fixing 16h,EUR,CHF,0.98505
,,,,,,,,,2022-12-28 00:00:00.000,Fixing 16h,EUR,CHF,0.98585
,,,,,,,,,2022-12-27 00:00:00.000,Fixing 16h,EUR,CHF,0.9891
,,,,,,,,,2022-12-26 00:00:00.000,Fixing 16h,EUR,CHF,0.99071716
,,,,,,,,,2022-12-23 00:00:00.000,Fixing 16h,EUR,CHF,0.9907
,,,,,,,,,2022-12-22 00:00:00.000,Fixing 16h,EUR,CHF,0.9863
,,,,,,,,,2022-12-21 00:00:00.000,Fixing 16h,EUR,CHF,0.98345
,,,,,,,,,2022-12-20 00:00:00.000,Fixing 16h,EUR,CHF,0.9852
,,,,,,,,,2022-12-19 00:00:00.000,Fixing 16h,EUR,CHF,0.9875
,,,,,,,,,2022-12-16 00:00:00.000,Fixing 16h,EUR,CHF,0.9898
,,,,,,,,,2022-12-15 00:00:00.000,Fixing 16h,EUR,CHF,0.989
,,,,,,,,,2022-12-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9835
,,,,,,,,,2022-12-13 00:00:00.000,Fixing 16h,EUR,CHF,0.9856
,,,,,,,,,2022-12-12 00:00:00.000,Fixing 16h,EUR,CHF,0.9852
,,,,,,,,,2022-12-09 00:00:00.000,Fixing 16h,EUR,CHF,0.98335
,,,,,,,,,2022-12-08 00:00:00.000,Fixing 16h,EUR,CHF,0.98735
,,,,,,,,,2022-12-07 00:00:00.000,Fixing 16h,EUR,CHF,0.98635
,,,,,,,,,2022-12-06 00:00:00.000,Fixing 16h,EUR,CHF,0.9872
,,,,,,,,,2022-12-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9877
,,,,,,,,,2022-12-02 00:00:00.000,Fixing 16h,EUR,CHF,0.98565
,,,,,,,,,2022-12-01 00:00:00.000,Fixing 16h,EUR,CHF,0.9848
,,,,,,,,,2022-11-30 00:00:00.000,Fixing 16h,EUR,CHF,0.981
,,,,,,,,,2022-11-29 00:00:00.000,Fixing 16h,EUR,CHF,0.9853
,,,,,,,,,2022-11-28 00:00:00.000,Fixing 16h,EUR,CHF,0.9826
,,,,,,,,,2022-11-25 00:00:00.000,Fixing 16h,EUR,CHF,0.98505
,,,,,,,,,2022-11-24 00:00:00.000,Fixing 16h,EUR,CHF,0.98235
,,,,,,,,,2022-11-23 00:00:00.000,Fixing 16h,EUR,CHF,0.97765
,,,,,,,,,2022-11-22 00:00:00.000,Fixing 16h,EUR,CHF,0.9796
,,,,,,,,,2022-11-21 00:00:00.000,Fixing 16h,EUR,CHF,0.98205
,,,,,,,,,2022-11-18 00:00:00.000,Fixing 16h,EUR,CHF,0.9852
,,,,,,,,,2022-11-17 00:00:00.000,Fixing 16h,EUR,CHF,0.9863
,,,,,,,,,2022-11-16 00:00:00.000,Fixing 16h,EUR,CHF,0.98095
,,,,,,,,,2022-11-15 00:00:00.000,Fixing 16h,EUR,CHF,0.97975
,,,,,,,,,2022-11-14 00:00:00.000,Fixing 16h,EUR,CHF,0.97705
,,,,,,,,,2022-11-11 00:00:00.000,Fixing 16h,EUR,CHF,0.9767
,,,,,,,,,2022-11-10 00:00:00.000,Fixing 16h,EUR,CHF,0.98485
,,,,,,,,,2022-11-09 00:00:00.000,Fixing 16h,EUR,CHF,0.9869
,,,,,,,,,2022-11-08 00:00:00.000,Fixing 16h,EUR,CHF,0.9915
,,,,,,,,,2022-11-07 00:00:00.000,Fixing 16h,EUR,CHF,0.98955
,,,,,,,,,2022-11-04 00:00:00.000,Fixing 16h,EUR,CHF,0.98775
,,,,,,,,,2022-11-03 00:00:00.000,Fixing 16h,EUR,CHF,0.98885
,,,,,,,,,2022-11-02 00:00:00.000,Fixing 16h,EUR,CHF,0.98615
,,,,,,,,,2022-11-01 00:00:00.000,Fixing 16h,EUR,CHF,0.98675
,,,,,,,,,2022-10-31 00:00:00.000,Fixing 16h,EUR,CHF,0.9891
,,,,,,,,,2022-10-28 00:00:00.000,Fixing 16h,EUR,CHF,0.99135
,,,,,,,,,2022-10-27 00:00:00.000,Fixing 16h,EUR,CHF,0.98965
,,,,,,,,,2022-10-26 00:00:00.000,Fixing 16h,EUR,CHF,0.99225
,,,,,,,,,2022-10-25 00:00:00.000,Fixing 16h,EUR,CHF,0.9918
,,,,,,,,,2022-10-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9892
,,,,,,,,,2022-10-21 00:00:00.000,Fixing 16h,EUR,CHF,0.9848
,,,,,,,,,2022-10-20 00:00:00.000,Fixing 16h,EUR,CHF,0.98515
,,,,,,,,,2022-10-19 00:00:00.000,Fixing 16h,EUR,CHF,0.9828
,,,,,,,,,2022-10-18 00:00:00.000,Fixing 16h,EUR,CHF,0.98
,,,,,,,,,2022-10-17 00:00:00.000,Fixing 16h,EUR,CHF,0.9783
,,,,,,,,,2022-10-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9786
,,,,,,,,,2022-10-13 00:00:00.000,Fixing 16h,EUR,CHF,0.97565
,,,,,,,,,2022-10-12 00:00:00.000,Fixing 16h,EUR,CHF,0.96865
,,,,,,,,,2022-10-11 00:00:00.000,Fixing 16h,EUR,CHF,0.9683
,,,,,,,,,2022-10-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9702
,,,,,,,,,2022-10-07 00:00:00.000,Fixing 16h,EUR,CHF,0.9706
,,,,,,,,,2022-10-06 00:00:00.000,Fixing 16h,EUR,CHF,0.9736
,,,,,,,,,2022-10-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9715
,,,,,,,,,2022-10-04 00:00:00.000,Fixing 16h,EUR,CHF,0.97705
,,,,,,,,,2022-10-03 00:00:00.000,Fixing 16h,EUR,CHF,0.97265
,,,,,,,,,2022-09-30 00:00:00.000,Fixing 16h,EUR,CHF,0.9642
,,,,,,,,,2022-09-29 00:00:00.000,Fixing 16h,EUR,CHF,0.9581
,,,,,,,,,2022-09-28 00:00:00.000,Fixing 16h,EUR,CHF,0.9452
,,,,,,,,,2022-09-27 00:00:00.000,Fixing 16h,EUR,CHF,0.95225
,,,,,,,,,2022-09-26 00:00:00.000,Fixing 16h,EUR,CHF,0.95615
,,,,,,,,,2022-09-23 00:00:00.000,Fixing 16h,EUR,CHF,0.95275
,,,,,,,,,2022-09-22 00:00:00.000,Fixing 16h,EUR,CHF,0.9638
,,,,,,,,,2022-09-21 00:00:00.000,Fixing 16h,EUR,CHF,0.9533
,,,,,,,,,2022-09-20 00:00:00.000,Fixing 16h,EUR,CHF,0.9644
,,,,,,,,,2022-09-19 00:00:00.000,Fixing 16h,EUR,CHF,0.9661
,,,,,,,,,2022-09-16 00:00:00.000,Fixing 16h,EUR,CHF,0.96515
,,,,,,,,,2022-09-15 00:00:00.000,Fixing 16h,EUR,CHF,0.9603
,,,,,,,,,2022-09-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9598
,,,,,,,,,2022-09-13 00:00:00.000,Fixing 16h,EUR,CHF,0.9624
,,,,,,,,,2022-09-12 00:00:00.000,Fixing 16h,EUR,CHF,0.96395
,,,,,,,,,2022-09-09 00:00:00.000,Fixing 16h,EUR,CHF,0.9656
,,,,,,,,,2022-09-08 00:00:00.000,Fixing 16h,EUR,CHF,0.96915
,,,,,,,,,2022-09-07 00:00:00.000,Fixing 16h,EUR,CHF,0.977
,,,,,,,,,2022-09-06 00:00:00.000,Fixing 16h,EUR,CHF,0.97455
,,,,,,,,,2022-09-05 00:00:00.000,Fixing 16h,EUR,CHF,0.97365
,,,,,,,,,2022-09-02 00:00:00.000,Fixing 16h,EUR,CHF,0.982
,,,,,,,,,2022-09-01 00:00:00.000,Fixing 16h,EUR,CHF,0.9785
,,,,,,,,,2022-08-31 00:00:00.000,Fixing 16h,EUR,CHF,0.9814
,,,,,,,,,2022-08-30 00:00:00.000,Fixing 16h,EUR,CHF,0.9747
,,,,,,,,,2022-08-29 00:00:00.000,Fixing 16h,EUR,CHF,0.968
,,,,,,,,,2022-08-26 00:00:00.000,Fixing 16h,EUR,CHF,0.9647
,,,,,,,,,2022-08-25 00:00:00.000,Fixing 16h,EUR,CHF,0.96215
,,,,,,,,,2022-08-24 00:00:00.000,Fixing 16h,EUR,CHF,0.9646
,,,,,,,,,2022-08-23 00:00:00.000,Fixing 16h,EUR,CHF,0.9611
,,,,,,,,,2022-08-22 00:00:00.000,Fixing 16h,EUR,CHF,0.96
,,,,,,,,,2022-08-19 00:00:00.000,Fixing 16h,EUR,CHF,0.9632
,,,,,,,,,2022-08-18 00:00:00.000,Fixing 16h,EUR,CHF,0.9667
,,,,,,,,,2022-08-17 00:00:00.000,Fixing 16h,EUR,CHF,0.9687
,,,,,,,,,2022-08-16 00:00:00.000,Fixing 16h,EUR,CHF,0.96775
,,,,,,,,,2022-08-15 00:00:00.000,Fixing 16h,EUR,CHF,0.96225
,,,,,,,,,2022-08-12 00:00:00.000,Fixing 16h,EUR,CHF,0.9673
,,,,,,,,,2022-08-11 00:00:00.000,Fixing 16h,EUR,CHF,0.97175
,,,,,,,,,2022-08-10 00:00:00.000,Fixing 16h,EUR,CHF,0.9736
,,,,,,,,,2022-08-09 00:00:00.000,Fixing 16h,EUR,CHF,0.9736
,,,,,,,,,2022-08-08 00:00:00.000,Fixing 16h,EUR,CHF,0.9742
,,,,,,,,,2022-08-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9792
,,,,,,,,,2022-08-04 00:00:00.000,Fixing 16h,EUR,CHF,0.9775
,,,,,,,,,2022-08-03 00:00:00.000,Fixing 16h,EUR,CHF,0.9768
,,,,,,,,,2022-08-02 00:00:00.000,Fixing 16h,EUR,CHF,0.97295
,,,,,,,,,2022-08-01 00:00:00.000,Fixing 16h,EUR,CHF,0.9756
,,,,,,,,,2022-07-31 00:00:00.000,Fixing 16h,EUR,CHF,0.97115
,,,,,,,,,2022-07-29 00:00:00.000,Fixing 16h,EUR,CHF,0.97115
,,,,,,,,,2022-07-28 00:00:00.000,Fixing 16h,EUR,CHF,0.9712
,,,,,,,,,2022-07-27 00:00:00.000,Fixing 16h,EUR,CHF,0.976
,,,,,,,,,2022-07-26 00:00:00.000,Fixing 16h,EUR,CHF,0.9751
,,,,,,,,,2022-07-25 00:00:00.000,Fixing 16h,EUR,CHF,0.9858
,,,,,,,,,2022-07-22 00:00:00.000,Fixing 16h,EUR,CHF,0.983
,,,,,,,,,2022-07-21 00:00:00.000,Fixing 16h,EUR,CHF,0.9881
,,,,,,,,,2022-07-20 00:00:00.000,Fixing 16h,EUR,CHF,0.99105
,,,,,,,,,2022-07-19 00:00:00.000,Fixing 16h,EUR,CHF,0.9924
,,,,,,,,,2022-07-18 00:00:00.000,Fixing 16h,EUR,CHF,0.9929
,,,,,,,,,2022-07-15 00:00:00.000,Fixing 16h,EUR,CHF,0.9866
,,,,,,,,,2022-07-14 00:00:00.000,Fixing 16h,EUR,CHF,0.9851
,,,,,,,,,2022-07-13 00:00:00.000,Fixing 16h,EUR,CHF,0.98775
,,,,,,,,,2022-07-12 00:00:00.000,Fixing 16h,EUR,CHF,0.986
,,,,,,,,,2022-07-11 00:00:00.000,Fixing 16h,EUR,CHF,0.98795
,,,,,,,,,2022-07-08 00:00:00.000,Fixing 16h,EUR,CHF,0.99325
,,,,,,,,,2022-07-07 00:00:00.000,Fixing 16h,EUR,CHF,0.9894
,,,,,,,,,2022-07-06 00:00:00.000,Fixing 16h,EUR,CHF,0.9891
,,,,,,,,,2022-07-05 00:00:00.000,Fixing 16h,EUR,CHF,0.9937
,,,,,,,,,2022-07-04 00:00:00.000,Fixing 16h,EUR,CHF,1.0022
,,,,,,,,,2022-07-01 00:00:00.000,Fixing 16h,EUR,CHF,1.001
,,,,,,,,,2022-06-30 00:00:00.000,Fixing 16h,EUR,CHF,1.0009
,,,,,,,,,2022-06-29 00:00:00.000,Fixing 16h,EUR,CHF,0.99835
